aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,crecimiento_mm,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,control_crecimiento_mm,porcentaje_inhibicion,inhibicion_completa,inhibicion_negativa,diferencia_con_hoja,logit_inhibicion
HC3,ultrasonido,Grupo 3 - H19,2,0.0,,77.94117647058823,15.563243006262304,True,ULTRASONIDO,4,68.0,,False,False,,
HC3,ultrasonido,Grupo 3 - H19,3,0.0,,54.41176470588236,,True,ULTRASONIDO,5,68.0,,False,False,,
HC3,ultrasonido,Grupo 3 - H19,1,5.0,35.0,48.52941176470589,60.29411764705882,False,ULTRASONIDO,3,68.0,48.529411764705884,False,False,-7.105427357601002e-15,-0.05884050002293335
HC3,ultrasonido,Grupo 3 - H19,2,5.0,15.0,77.94117647058823,15.563243006262304,False,ULTRASONIDO,4,68.0,77.94117647058823,False,False,0.0,1.262241712449912
HC3,ultrasonido,Grupo 3 - H19,3,5.0,31.0,54.41176470588236,,False,ULTRASONIDO,5,68.0,54.41176470588236,False,False,0.0,0.17693070815907844
HC5,ultrasonido,Grupo 1 - H1,1,0.0,46.0,69.56521739130434,63.76811594202898,True,ULTRASONIDO,6,46.0,,False,False,,
HC5,ultrasonido,Grupo 1 - H1,2,0.0,,69.56521739130434,10.040874246776138,True,ULTRASONIDO,7,46.0,,False,False,,
HC5,ultrasonido,Grupo 1 - H1,3,0.0,,52.17391304347826,,True,ULTRASONIDO,8,46.0,,False,False,,
HC5,ultrasonido,Grupo 1 - H1,1,5.0,14.0,69.56521739130434,63.76811594202898,False,ULTRASONIDO,6,46.0,69.56521739130434,False,False,0.0,0.8266785731844679
HC5,ultrasonido,Grupo 1 - H1,2,5.0,14.0,69.56521739130434,10.040874246776138,False,ULTRASONIDO,7,46.0,69.56521739130434,False,False,0.0,0.8266785731844679
HC5,ultrasonido,Grupo 1 - H1,3,5.0,22.0,52.17391304347826,,False,ULTRASONIDO,8,46.0,52.17391304347826,False,False,0.0,0.0870113769896297
HC6,ultrasonido,Grupo 4 - H28,1,0.0,54.0,31.48148148148148,37.03703703703703,True,ULTRASONIDO,9,54.0,,False,False,,
HC6,ultrasonido,Grupo 4 - H28,2,0.0,,48.14814814814815,9.622504486493789,True,ULTRASONIDO,10,54.0,,False,False,,
HC6,ultrasonido,Grupo 4 - H28,3,0.0,,31.48148148148148,,True,ULTRASONIDO,11,54.0,,False,False,,
HC6,ultrasonido,Grupo 4 - H28,1,5.0,37.0,31.48148148148148,37.03703703703703,False,ULTRASONIDO,9,54.0,31.481481481481477,False,False,-3.552713678800501e-15,-0.7777045685880085
HC6,ultrasonido,Grupo 4 - H28,2,5.0,28.0,48.14814814814815,9.622504486493789,False,ULTRASONIDO,10,54.0,48.14814814814815,False,False,0.0,-0.07410797215372172
HC6,ultrasonido,Grupo 4 - H28,3,5.0,37.0,31.48148148148148,,False,ULTRASONIDO,11,54.0,31.481481481481477,False,False,-3.552713678800501e-15,-0.7777045685880085
HC9,ultrasonido,Grupo 3 - H20,1,0.0,64.0,59.375,60.41666666666666,True,ULTRASONIDO,12,64.0,,False,False,,
HC9,ultrasonido,Grupo 3 - H20,2,0.0,,59.375,1.8042195912175805,True,ULTRASONIDO,13,64.0,,False,False,,
HC9,ultrasonido,Grupo 3 - H20,3,0.0,,62.5,,True,ULTRASONIDO,14,64.0,,False,False,,
HC9,ultrasonido,Grupo 3 - H20,1,5.0,26.0,59.375,60.41666666666666,False,ULTRASONIDO,12,64.0,59.375,False,False,0.0,0.3794896217049037
HC9,ultrasonido,Grupo 3 - H20,2,5.0,26.0,59.375,1.8042195912175805,False,ULTRASONIDO,13,64.0,59.375,False,False,0.0,0.3794896217049037
HC9,ultrasonido,Grupo 3 - H20,3,5.0,24.0,62.5,,False,ULTRASONIDO,14,64.0,62.5,False,False,0.0,0.5108256237659907
